CustomerID,Monetary,Recency,Frequency,cluster
15894,244.4,275,36,cluster3
15152,4584.79,31,259,cluster1
17324,882.23,39,48,cluster1
13577,1401.2,47,72,cluster1
18010,174.8,278,14,cluster3
14907,3278.3,25,155,cluster1
16456,1417.25,121,88,cluster2
18232,573.17,103,36,cluster1
18022,647.6,57,181,cluster1
13155,898.46,55,77,cluster1
14765,243.61,51,38,cluster1
15533,752.03,41,73,cluster1
17600,145.73,39,10,cluster1
17147,1625.54,44,75,cluster1
13639,1033.34,96,40,cluster1
14569,218.99,23,10,cluster1
14932,313.53,387,16,cluster3
18278,173.9,95,9,cluster1
17455,131.7,225,8,cluster2
17894,898.67,93,151,cluster1
17783,258.38,94,61,cluster1
13569,328.05,39,76,cluster1
13008,229.47,345,14,cluster3
12792,344.54,278,24,cluster3
14289,872.56,30,44,cluster1
16985,4081.76,39,107,cluster1
18252,432.69,72,80,cluster1
15622,3530.06,65,175,cluster1
16306,632.27,235,41,cluster2
13918,1212.84,71,30,cluster1
17290,474.02,25,85,cluster1
14698,1194.53,23,198,cluster1
17946,135.23,255,18,cluster3
16292,284.4,143,16,cluster2
16440,3505.05,29,272,cluster1
13235,972.67,234,54,cluster2
13533,247.27,204,69,cluster2
14093,416.78,34,97,cluster1
18221,902.93,44,55,cluster1
12756,112.08,108,4,cluster1
12538,363.95,51,21,cluster1
14286,4435.61,45,264,cluster1
16216,825.43,289,32,cluster3
15822,885.47,25,33,cluster1
14866,13983.25,32,95,cluster1
17550,212.29,219,29,cluster2
13310,990.73,50,63,cluster1
12821,92.72,236,6,cluster2
15952,716.48,55,72,cluster1
12728,650.63,93,38,cluster1
14880,690.59,99,46,cluster1
14553,828.62,41,110,cluster1
12399,1018.65,141,54,cluster2
17867,605.17,52,72,cluster1
16029,65153.49,60,203,cluster1
16378,362.95,269,23,cluster3
13659,1349.79,227,91,cluster2
15119,213.85,267,12,cluster3
16593,235.75,72,23,cluster1
13032,1010.18,74,71,cluster1
12878,786.79,258,42,cluster3
13363,892.5,39,58,cluster1
13221,654,262,47,cluster3
18159,530.15,323,23,cluster3
17761,712.78,54,19,cluster1
13284,171.64,352,11,cluster3
13323,736.85,25,18,cluster1
15753,79.2,326,1,cluster3
14299,3809.62,30,137,cluster1
16767,5508.12,52,218,cluster1
13623,619.78,52,62,cluster1
15373,2375.92,30,129,cluster1
13926,180.8,45,9,cluster1
17320,1125.47,122,70,cluster2
15634,243.55,39,15,cluster1
14817,844.06,222,51,cluster2
13727,333.48,50,20,cluster1
14353,90.6,237,6,cluster2
13568,174.8,195,40,cluster2
14657,778.73,39,113,cluster1
16162,37.4,274,2,cluster3
12681,12122.28,36,601,cluster1
14390,3939.61,32,238,cluster1
13028,439.42,44,31,cluster1
13441,296.64,113,13,cluster1
13450,2033.22,48,70,cluster1
17073,1386.26,39,166,cluster1
13325,675.3,103,12,cluster1
14428,1183.94,29,137,cluster1
14578,129.21,25,20,cluster1
13093,7084.12,297,149,cluster3
17232,421.52,24,36,cluster1
16062,1153.62,31,64,cluster1
17878,298.51,65,23,cluster1
18270,244.9,60,10,cluster1
14665,1616.24,82,81,cluster1
17187,203.95,248,10,cluster3
13870,2664.59,24,111,cluster1
17481,1198.58,25,78,cluster1
15318,312.62,25,33,cluster1
14971,1034.06,57,138,cluster1
16511,902.76,43,162,cluster1
18102,253922.76,22,423,cluster1
14924,301.3,267,9,cluster3
17425,721.37,41,41,cluster1
15882,349.08,220,17,cluster2
12828,914.16,24,47,cluster1
17534,223.36,75,9,cluster1
15422,97.7,345,6,cluster3
12772,673.97,81,50,cluster1
15276,135.31,88,52,cluster1
17464,189.06,180,6,cluster2
15271,2349.41,29,260,cluster1
15844,130.74,68,11,cluster1
15019,226.62,288,57,cluster3
14813,139.33,391,24,cluster3
14056,8137.2,23,1089,cluster1
15806,751.88,68,29,cluster1
14060,5947.72,26,194,cluster1
18260,2461.85,194,123,cluster2
17331,175.2,145,1,cluster2
15105,2227.83,40,96,cluster1
14290,2096.64,33,93,cluster1
17799,2675.6,44,361,cluster1
14522,894.24,46,14,cluster1
16401,4065.62,23,184,cluster1
12631,428.2,79,28,cluster1
13414,1372.65,155,23,cluster2
14673,1725,25,73,cluster1
17169,701.38,79,46,cluster1
18179,1746.97,31,86,cluster1
17556,157.9,227,6,cluster2
14840,62.85,289,4,cluster3
16689,351.8,97,11,cluster1
15839,1024.65,55,59,cluster1
15628,2571.44,26,144,cluster1
15836,137.37,72,10,cluster1
12484,3439.51,57,291,cluster1
13705,711.86,29,28,cluster1
15440,372.46,76,59,cluster1
17049,5172.62,24,294,cluster1
14505,5130.5,39,704,cluster1
15820,169.3,341,14,cluster3
12736,144,354,3,cluster3
16423,346.12,46,18,cluster1
12623,249.6,298,16,cluster3
13758,2978.2,33,112,cluster1
13971,2605.2,40,139,cluster1
18058,81.6,31,1,cluster1
16949,1227.47,25,53,cluster1
16363,109.36,75,5,cluster1
14329,4855.74,39,252,cluster1
15679,627.51,46,87,cluster1
14756,738.96,37,38,cluster1
14622,239.28,206,15,cluster2
15874,3937.61,85,108,cluster1
15592,388.58,68,24,cluster1
16227,219.42,247,4,cluster3
13489,427.92,127,12,cluster2
18105,78.08,59,17,cluster1
13168,991.28,58,107,cluster1
18180,1656.9,26,108,cluster1
15267,1717.36,44,11,cluster1
12611,1133.1,74,61,cluster1
13373,3141.87,82,150,cluster1
12762,1702.52,29,67,cluster1
17144,950.57,23,46,cluster1
13426,3562.82,22,154,cluster1
17886,861.72,53,105,cluster1
15434,964.28,30,50,cluster1
15994,427.07,76,35,cluster1
16714,1101.53,339,88,cluster3
13953,3354.88,29,13,cluster1
13934,901.8,285,30,cluster3
16711,1139.83,25,20,cluster1
12391,420.41,43,96,cluster1
12476,5645.48,37,212,cluster1
17824,298.4,73,13,cluster1
12802,341.84,208,21,cluster2
13492,1269.84,158,50,cluster2
14722,182.02,169,28,cluster2
16179,215.83,82,11,cluster1
17579,421.15,26,45,cluster1
16181,284.74,95,10,cluster1
15641,1726.98,127,105,cluster2
13499,1080.21,39,40,cluster1
14349,121.45,32,29,cluster1
18033,85.89,87,31,cluster1
16384,532,111,30,cluster1
13094,1821.12,43,22,cluster1
17040,439.23,159,14,cluster2
18263,1001.92,47,50,cluster1
12651,85.95,356,7,cluster3
15790,220.85,32,35,cluster1
17440,186.42,178,5,cluster2
14359,897.18,41,54,cluster1
17115,726.02,30,34,cluster1
16930,333.98,48,48,cluster1
16774,586.25,89,42,cluster1
16210,20567.32,23,112,cluster1
15757,714.42,87,45,cluster1
12734,93.6,374,2,cluster3
13980,200.14,82,11,cluster1
17603,394.72,100,11,cluster1
13851,2616.06,117,80,cluster2
15458,108.24,47,5,cluster1
16952,164.67,131,14,cluster2
13213,1455.78,78,85,cluster1
12432,3242.12,64,94,cluster1
14623,779.67,54,115,cluster1
17695,707.54,153,33,cluster2
15984,2629.52,24,254,cluster1
13941,4843.68,43,40,cluster1
13823,869.46,40,37,cluster1
16343,370.48,38,47,cluster1
18239,1412.48,240,79,cluster2
17735,12400.7,24,655,cluster1
12868,1497.82,207,98,cluster2
17936,383.94,27,75,cluster1
18158,432.6,31,33,cluster1
16727,242.57,386,39,cluster3
15604,216.39,74,17,cluster1
13737,291.78,222,24,cluster2
15208,853.62,23,41,cluster1
13058,173.3,46,4,cluster1
13141,2055.15,106,125,cluster1
14159,4100.39,41,1060,cluster1
17376,164.7,92,19,cluster1
16464,1240.74,41,224,cluster1
18116,1004.8,89,278,cluster1
14304,383.45,244,17,cluster2
15379,3301.54,191,177,cluster2
15708,3002.04,62,264,cluster1
18041,3762.98,33,429,cluster1
13476,1167.22,200,54,cluster2
16898,478.47,48,148,cluster1
13171,463.41,43,44,cluster1
14561,1021.76,97,64,cluster1
13429,962.24,32,64,cluster1
16613,566.19,92,28,cluster1
13189,210.16,40,24,cluster1
12885,1175.22,85,71,cluster1
15087,306.94,303,15,cluster3
15738,3087.72,40,132,cluster1
12534,869.97,152,54,cluster2
16603,472.07,96,33,cluster1
14503,3353.12,25,154,cluster1
13174,2549.56,38,280,cluster1
16449,697.49,219,39,cluster2
17566,869.11,30,148,cluster1
17119,569.11,25,33,cluster1
12524,3756.72,31,132,cluster1
15856,13607.39,26,557,cluster1
17871,122.7,226,8,cluster2
14920,927.67,234,54,cluster2
17078,293.79,58,17,cluster1
17303,232.59,383,46,cluster3
16918,871.74,85,112,cluster1
15311,51430.1,22,2044,cluster1
16147,336.5,155,20,cluster2
16213,159,100,6,cluster1
18257,2207.78,61,111,cluster1
15394,1802.44,31,72,cluster1
13162,1284.02,144,61,cluster2
14149,345.4,242,22,cluster2
13267,4331.29,24,202,cluster1
15471,382.21,24,72,cluster1
16861,131.76,81,4,cluster1
14188,1817.66,52,59,cluster1
16083,1189.82,122,26,cluster2
13960,230.22,43,12,cluster1
13969,8743.81,29,588,cluster1
12527,189.59,103,12,cluster1
17251,197.78,384,26,cluster3
17496,235.65,380,9,cluster3
14755,4738.88,31,224,cluster1
17572,206.85,93,11,cluster1
14859,1249.74,34,55,cluster1
18160,588.36,79,36,cluster1
13858,216.17,79,11,cluster1
15252,600.68,58,38,cluster1
15457,207.47,284,54,cluster3
17564,445.51,46,48,cluster1
15754,428.57,73,26,cluster1
14847,235.5,170,11,cluster2
16159,315,303,12,cluster3
17611,3549.48,29,493,cluster1
15746,173.25,156,22,cluster2
13522,125.8,52,5,cluster1
14336,1509.89,38,83,cluster1
12841,3792.96,26,394,cluster1
15465,7324.77,41,96,cluster1
16057,2137.72,38,114,cluster1
16392,203.54,291,41,cluster3
12965,744.63,111,105,cluster1
14658,199.69,27,25,cluster1
14109,127.2,94,8,cluster1
15210,331.18,247,20,cluster3
16517,130.65,299,14,cluster3
13888,557.38,141,37,cluster2
15181,689.48,88,16,cluster1
13470,165,121,10,cluster2
13131,1056.7,45,43,cluster1
17286,124.5,43,37,cluster1
12480,2647.41,50,133,cluster1
13772,1103.76,55,169,cluster1
14132,3527.53,24,196,cluster1
13236,725.89,46,35,cluster1
12656,3482.05,39,113,cluster1
16025,439.66,51,28,cluster1
13484,297.9,263,7,cluster3
18074,489.6,395,13,cluster3
16961,234.17,138,14,cluster2
16992,1496.31,32,85,cluster1
13531,307.9,227,16,cluster2
17850,3689.25,394,212,cluster3
14918,1285.55,137,36,cluster2
14381,186.33,74,52,cluster1
15646,399.44,179,31,cluster2
16096,281.62,286,11,cluster3
15444,1267.87,31,193,cluster1
18093,2106.52,115,36,cluster2
16954,2015.12,22,50,cluster1
16183,338.71,89,15,cluster1
13513,205.1,148,10,cluster2
15713,268.2,165,17,cluster2
17696,1991.61,60,97,cluster1
12929,117.85,333,8,cluster3
15062,795.16,93,47,cluster1
13273,117.61,135,12,cluster2
14723,935.25,32,237,cluster1
17456,249.86,387,17,cluster3
13436,196.89,23,12,cluster1
16836,251.87,61,11,cluster1
15335,171.47,75,35,cluster1
13006,81.57,78,4,cluster1
16863,449.7,53,24,cluster1
12863,521.2,74,5,cluster1
17356,148.52,333,18,cluster3
12577,619.24,57,134,cluster1
18168,1076.24,198,120,cluster2
14913,1139.53,57,77,cluster1
13151,1198.02,317,71,cluster3
16008,340.43,45,25,cluster1
15128,1295.62,82,84,cluster1
17828,898.23,44,47,cluster1
15049,121.17,295,3,cluster3
12370,2975.46,73,151,cluster1
15376,1156.8,62,108,cluster1
15385,271.28,62,10,cluster1
12749,3962.18,25,192,cluster1
16817,1542.31,24,81,cluster1
15782,2524.74,31,42,cluster1
14911,125544.35,23,5107,cluster1
14745,1145.36,134,64,cluster2
15320,246.73,66,33,cluster1
17019,1124.06,33,213,cluster1
18164,382.65,59,23,cluster1
12987,558.7,95,28,cluster1
13147,712.8,32,4,cluster1
16747,836.06,59,42,cluster1
15707,919.07,57,209,cluster1
14719,1559.28,23,224,cluster1
12536,4078.54,81,246,cluster1
13538,1280.85,65,25,cluster1
18219,1945.27,24,106,cluster1
16565,155.85,386,2,cluster3
12678,15382.76,64,152,cluster1
12463,1138.05,75,72,cluster1
17604,292.51,239,56,cluster2
17685,2444.03,38,116,cluster1
14805,554.65,37,47,cluster1
14495,103,72,5,cluster1
13800,533.12,331,32,cluster3
16122,601.98,95,33,cluster1
13301,520.77,125,62,cluster2
17930,1740.48,57,39,cluster1
18236,837.64,51,46,cluster1
14804,274.97,30,9,cluster1
12944,604.51,57,30,cluster1
16370,1184.24,104,197,cluster1
14800,4157.76,69,361,cluster1
14904,983.76,24,64,cluster1
14178,1571.54,30,315,cluster1
13999,3721.46,32,199,cluster1
14218,103.06,64,7,cluster1
12645,1631.18,55,69,cluster1
17900,60,212,4,cluster2
16173,1370.42,37,81,cluster1
14640,2038.13,46,99,cluster1
17643,101.55,395,8,cluster3
14133,540.14,151,25,cluster2
13209,5684.59,52,312,cluster1
16776,388.09,82,75,cluster1
15963,462.96,41,27,cluster1
12540,11170.44,41,439,cluster1
17045,339.44,135,22,cluster2
17079,118.8,100,2,cluster1
14121,2578.45,25,147,cluster1
13908,2222.35,101,114,cluster1
16513,692.74,26,30,cluster1
13762,306.72,240,7,cluster2
14582,114.11,62,6,cluster1
14126,670.73,29,14,cluster1
14997,443,68,22,cluster1
17059,2598.76,51,436,cluster1
18015,105.29,26,38,cluster1
15412,184.63,193,9,cluster2
16642,665.59,26,32,cluster1
12362,4520.27,25,244,cluster1
17205,384.08,75,13,cluster1
16000,12393.7,24,9,cluster1
14204,145.83,24,40,cluster1
14870,327.25,283,13,cluster3
16591,213.5,90,10,cluster1
14542,103.25,207,5,cluster2
12997,1085.17,44,54,cluster1
16224,1208.33,79,88,cluster1
18246,596.1,45,4,cluster1
17347,228.96,108,1,cluster1
14367,8349.09,30,485,cluster1
13833,384.8,181,29,cluster2
13061,248.61,94,10,cluster1
17950,446.95,94,67,cluster1
12901,17654.54,30,116,cluster1
13319,10724.2,27,470,cluster1
15838,23868.78,33,138,cluster1
14165,104.01,297,20,cluster3
17306,8631.31,32,66,cluster1
16278,566.38,122,23,cluster2
13744,1115.25,117,66,cluster2
13856,366.9,190,12,cluster2
14934,1875.94,103,86,cluster1
17223,345.95,332,35,cluster3
14437,63,387,5,cluster3
13351,323.94,88,15,cluster1
16516,86.1,52,5,cluster1
15939,3261.61,129,45,cluster2
13091,345.82,50,21,cluster1
17237,306.74,33,18,cluster1
12654,529.98,32,34,cluster1
15780,439.58,205,27,cluster2
16398,1639.6,176,77,cluster2
13983,2592.93,51,106,cluster1
17090,1790.13,26,58,cluster1
16171,73.2,81,3,cluster1
18165,302.46,199,10,cluster2
12526,1162.46,22,67,cluster1
16311,593.46,39,35,cluster1
16125,234.45,389,11,cluster3
13565,234.37,41,36,cluster1
17827,1640.58,27,184,cluster1
12637,5755.44,89,375,cluster1
